"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","GeneID_100037419",2.965286082658,-4.24788603000591,4.21398037880921,-1.00804599171064,0.313432383503329,NA
"2","GeneID_100049551",25.2511067088153,-1.78457342741689,2.01440447555117,-0.885906206561919,0.375668071348946,0.840244257546209
"3","GeneID_100049563",56.6045234158154,1.25212345688273,1.72259432269951,0.726882377575991,0.467298013403132,0.879228275531613
"4","GeneID_100049571",8609.38719002235,0.0673022901855944,0.786363800038342,0.0855867095895218,0.931794963901047,0.985614998196107
"5","GeneID_100049572",226.823468449052,1.47055179558898,1.85996055990075,0.790636009866496,0.429156427080251,0.861456001884993
"6","GeneID_100126690",19.8332256247535,13.7056746571543,5.19818099313825,2.63662898141603,0.0083734360110889,0.269527777755112
"7","GeneID_100174948",17.7143826039011,0.450345172678753,1.43728237947619,0.313331033003326,0.754029175375464,0.956262227066676
"8","GeneID_100188973",538.887848778143,-2.21177850305751,1.15040247528283,-1.92261278168212,0.0545286975866228,0.525701310513392
"9","GeneID_100191002",9152.92551354551,-0.331969565315927,0.8797364976427,-0.377351134351543,0.705912676300254,0.948380530174996
"10","GeneID_100192200",2358.49929470691,-1.67326015048308,1.25386084971599,-1.3344863194844,0.182044527405356,0.70931002064803
"11","GeneID_100192201",2009.27637601968,-1.56491773335901,1.18644645481536,-1.31899566727818,0.187170560966304,0.713574084583292
"12","GeneID_100192202",1496.73846819766,-0.869925990399475,1.25765932343372,-0.691702414310706,0.489124230504199,0.887703073240683
"13","GeneID_100216325",235.128169954292,-1.35450862677195,1.29674887265081,-1.04454197365374,0.296234710166597,0.799900748856939
"14","GeneID_100216489",42.9290909848735,0.951826631531803,1.53242313406181,0.621125203852092,0.534517247312871,0.903104786277654
"15","GeneID_100302584",265.851345745616,1.23397308476996,1.3378038093534,0.922387181246235,0.356326653749922,0.833558084275048
"16","GeneID_100315656",12.2533157663724,0.6682495872306,2.42257065607816,0.275843177392569,0.782668518983448,0.960776060573983
"17","GeneID_100315657",0.20092428132955,0,5.26764854512258,0,1,NA
"18","GeneID_100315658",3.41224950813232,1.03722014713075,3.40414907921753,0.304692927070385,0.76060003701426,NA
"19","GeneID_100315659",0.121624285628859,-0.854657172790286,5.26764854516694,-0.16224643034973,0.87111179800642,NA
"20","GeneID_100315660",0.164504809397282,0,5.26764854512244,0,1,NA
"21","GeneID_100315661",0.619081266441625,-4.42713589988235,5.1664735145436,-0.856897047361218,0.39150178473515,NA
"22","GeneID_100315662",1.37771890733591,2.02986482459881,5.06073983059324,0.401100410720158,0.688346198471972,NA
"23","GeneID_100315663",1.4650912099969,-0.880580195943511,5.22376990228416,-0.168571780996415,0.866133478373189,NA
"24","GeneID_100315664",0.922714492044195,0.202923862190161,5.12712528736626,0.039578487128096,0.968429178782763,NA
"25","GeneID_100315665",2.68671233627818,0.338547735886836,3.99244533405263,0.0847970873888422,0.932422709128803,NA
"26","GeneID_100315666",21.3757418020685,-4.60588359393446,3.96671763864631,-1.16113220388086,0.245588140144963,0.766758980190676
"27","GeneID_100315667",15.3619543756125,-0.151798109674973,2.41910570960076,-0.0627496802113809,0.949965836223111,0.989389664793252
"28","GeneID_100315668",0.420440741825956,0,5.2676485450854,0,1,NA
"29","GeneID_100315669",1.50459874829179,1.5500237849122,4.36757245250504,0.354893662730926,0.722669256272819,NA
"30","GeneID_100315670",0.155249680004048,0,5.26764854511632,0,1,NA
"31","GeneID_100315671",2.64433844552231,0.63536564376064,3.40387460854791,0.186659532688158,0.851927586604506,NA
"32","GeneID_100315672",9.8408902237641,6.79592597063804,2.9143940579211,2.33184869155467,0.0197086524689009,0.370900772469574
"33","GeneID_100315673",0.700793795550271,-3.69030861863711,5.16021657099524,-0.715146073399275,0.474518787002053,NA
"34","GeneID_100315674",0.170023347421699,1.79573978542357,5.19194106020716,0.345870603036452,0.729439962108277,NA
"35","GeneID_100315675",0.133050588060369,-2.38037268960566,5.25217315761711,-0.453216719664594,0.650392694136144,NA
"36","GeneID_100315676",0.543354355992833,0,5.26764854505521,0,1,NA
"37","GeneID_100315677",11.9164738237116,6.80608137052456,2.68257348732784,2.53714628981301,0.0111760241572057,0.30767933172186
"38","GeneID_100315678",0.200976773800104,1.41303874639657,5.21154534201726,0.271136228059682,0.786286258843033,NA
"39","GeneID_100315679",0.286752385878362,-0.0272764320324518,5.234676179201,-0.00521072003285124,0.995842465749084,NA
"40","GeneID_100315680",0.490832465483406,0.282997670815999,5.12227253855511,0.0552484602656123,0.955940522154261,NA
"41","GeneID_100315681",1.0359515689029,15.6800322378852,5.2241913321455,3.00142763558502,0.00268716899812659,NA
"42","GeneID_100315682",0.595361295805045,1.12229333348894,5.16297622874393,0.217373329600236,0.827917414181158,NA
"43","GeneID_100315683",0.207873141740414,-2.81413587698466,5.23244330297139,-0.53782443765546,0.590698259017397,NA
"44","GeneID_100315684",0.133050588060369,-2.38037268960566,5.25217315761711,-0.453216719664594,0.650392694136144,NA
"45","GeneID_100315685",0.0799633347700787,0,5.26764854516245,0,1,NA
"46","GeneID_100315686",0.0396761830304557,0,5.26764854516148,0,1,NA
"47","GeneID_100315687",0.230251957062839,0,5.26764854513372,0,1,NA
"48","GeneID_100315688",0.483328332261958,2.76981663573836,5.1707102524011,0.535674307886844,0.592183662979261,NA
"49","GeneID_100315689",0.103936570870207,-1.86564070374253,5.26610910055135,-0.3542730824827,0.723134238355915,NA
"50","GeneID_100315690",0.548959049515332,-0.775689214157155,5.10619059165907,-0.151911527827465,0.879256715930791,NA
"51","GeneID_100315692",0.884720176087321,-3.07556072924317,5.21849031052955,-0.589358328985969,0.555620924107477,NA
